"REF_DATE","GEO","DGUID","Airports","Type of power plant","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Canada","2016A000011124","Whitehorse International, Yukon","Helicopters","Number","223","units","0","v41551075","1.41.4","3087","","","","0"
"2016","Canada","2016A000011124","Whitehorse International, Yukon","Gliders","Number","223","units","0","v41551076","1.41.5","0","","","","0"
"2016","Canada","2016A000011124","Windsor, Ontario","Jet engines","Number","223","units","0","v41551077","1.42.1","1776","","","","0"
"2016","Canada","2016A000011124","Windsor, Ontario","Turbo-propellers","Number","223","units","0","v41551078","1.42.2","7573","","","","0"
"2016","Canada","2016A000011124","Windsor, Ontario","Piston engines","Number","223","units","0","v41551079","1.42.3","11431","","","","0"
"2016","Canada","2016A000011124","Windsor, Ontario","Helicopters","Number","223","units","0","v41551080","1.42.4","226","","","","0"
"2016","Canada","2016A000011124","Windsor, Ontario","Gliders","Number","223","units","0","v41551081","1.42.5","0","","","","0"
"2016","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Jet engines","Number","223","units","0","v41551082","1.43.1","51028","","","","0"
"2016","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Turbo-propellers","Number","223","units","0","v41551083","1.43.2","49110","","","","0"
"2016","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Piston engines","Number","223","units","0","v41551084","1.43.3","3398","","","","0"
"2016","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Helicopters","Number","223","units","0","v41551085","1.43.4","3824","","","","0"
"2016","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Gliders","Number","223","units","0","v41551086","1.43.5","1","","","","0"
"2016","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Jet engines","Number","223","units","0","v41551087","1.44.1","3","","","","0"
"2016","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Turbo-propellers","Number","223","units","0","v41551088","1.44.2","10395","","","","0"
"2016","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Piston engines","Number","223","units","0","v41551089","1.44.3","26297","","","","0"
"2016","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Helicopters","Number","223","units","0","v41551090","1.44.4","1701","","","","0"
"2016","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Gliders","Number","223","units","0","v41551091","1.44.5","0","","","","0"
"2016","Canada","2016A000011124","Yellowknife, Northwest Territories","Jet engines","Number","223","units","0","v41551092","1.45.1","7223","","","","0"
"2016","Canada","2016A000011124","Yellowknife, Northwest Territories","Turbo-propellers","Number","223","units","0","v41551093","1.45.2","28506","","","","0"
"2016","Canada","2016A000011124","Yellowknife, Northwest Territories","Piston engines","Number","223","units","0","v41551094","1.45.3","2600","","","","0"
"2016","Canada","2016A000011124","Yellowknife, Northwest Territories","Helicopters","Number","223","units","0","v41551095","1.45.4","5130","","","","0"
"2016","Canada","2016A000011124","Yellowknife, Northwest Territories","Gliders","Number","223","units","0","v41551096","1.45.5","0","","","","0"
"2017","Canada","2016A000011124","Total, all airports","Jet engines","Number","223","units","0","v41550872","1.1.1","1188241","","","","0"
"2017","Canada","2016A000011124","Total, all airports","Turbo-propellers","Number","223","units","0","v41550873","1.1.2","1061216","","","","0"
"2017","Canada","2016A000011124","Total, all airports","Piston engines","Number","223","units","0","v41550874","1.1.3","806979","","","","0"
"2017","Canada","2016A000011124","Total, all airports","Helicopters","Number","223","units","0","v41550875","1.1.4","167698","","","","0"
"2017","Canada","2016A000011124","Total, all airports","Gliders","Number","223","units","0","v41550876","1.1.5","12009","","","","0"
"2017","Canada","2016A000011124","Abbotsford, British Columbia","Jet engines","Number","223","units","0","v41550877","1.2.1","6945","","","","0"
"2017","Canada","2016A000011124","Abbotsford, British Columbia","Turbo-propellers","Number","223","units","0","v41550878","1.2.2","3883","","","","0"
"2017","Canada","2016A000011124","Abbotsford, British Columbia","Piston engines","Number","223","units","0","v41550879","1.2.3","27973","","","","0"
"2017","Canada","2016A000011124","Abbotsford, British Columbia","Helicopters","Number","223","units","0","v41550880","1.2.4","12443","","","","0"
"2017","Canada","2016A000011124","Abbotsford, British Columbia","Gliders","Number","223","units","0","v41550881","1.2.5","184","","","","0"
"2017","Canada","2016A000011124","Boundary Bay, British Columbia","Jet engines","Number","223","units","0","v41550882","1.3.1","258","","","","0"
"2017","Canada","2016A000011124","Boundary Bay, British Columbia","Turbo-propellers","Number","223","units","0","v41550883","1.3.2","1635","","","","0"
"2017","Canada","2016A000011124","Boundary Bay, British Columbia","Piston engines","Number","223","units","0","v41550884","1.3.3","63755","","","","0"
"2017","Canada","2016A000011124","Boundary Bay, British Columbia","Helicopters","Number","223","units","0","v41550885","1.3.4","3050","","","","0"
"2017","Canada","2016A000011124","Boundary Bay, British Columbia","Gliders","Number","223","units","0","v41550886","1.3.5","2","","","","0"
"2017","Canada","2016A000011124","Calgary International, Alberta","Jet engines","Number","223","units","0","v41550887","1.4.1","139425","","","","0"
"2017","Canada","2016A000011124","Calgary International, Alberta","Turbo-propellers","Number","223","units","0","v41550888","1.4.2","82826","","","","0"
"2017","Canada","2016A000011124","Calgary International, Alberta","Piston engines","Number","223","units","0","v41550889","1.4.3","2224","","","","0"
"2017","Canada","2016A000011124","Calgary International, Alberta","Helicopters","Number","223","units","0","v41550890","1.4.4","7862","","","","0"
"2017","Canada","2016A000011124","Calgary International, Alberta","Gliders","Number","223","units","0","v41550891","1.4.5","0","","","","0"
"2017","Canada","2016A000011124","Calgary/Springbank, Alberta","Jet engines","Number","223","units","0","v41550892","1.5.1","839","","","","0"
"2017","Canada","2016A000011124","Calgary/Springbank, Alberta","Turbo-propellers","Number","223","units","0","v41550893","1.5.2","1481","","","","0"
"2017","Canada","2016A000011124","Calgary/Springbank, Alberta","Piston engines","Number","223","units","0","v41550894","1.5.3","44814","","","","0"
"2017","Canada","2016A000011124","Calgary/Springbank, Alberta","Helicopters","Number","223","units","0","v41550895","1.5.4","9727","","","","0"
"2017","Canada","2016A000011124","Calgary/Springbank, Alberta","Gliders","Number","223","units","0","v41550896","1.5.5","2","","","","0"
"2017","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Jet engines","Number","223","units","0","v41550897","1.6.1","18","","","","0"
"2017","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Turbo-propellers","Number","223","units","0","v41550898","1.6.2","1715","","","","0"
"2017","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Piston engines","Number","223","units","0","v41550899","1.6.3","26895","","","","0"
"2017","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Helicopters","Number","223","units","0","v41550900","1.6.4","2080","","","","0"
"2017","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Gliders","Number","223","units","0","v41550901","1.6.5","3","","","","0"
"2017","Canada","2016A000011124","Edmonton International, Alberta","Jet engines","Number","223","units","0","v41550907","1.8.1","70395","","","","0"
"2017","Canada","2016A000011124","Edmonton International, Alberta","Turbo-propellers","Number","223","units","0","v41550908","1.8.2","59523","","","","0"
"2017","Canada","2016A000011124","Edmonton International, Alberta","Piston engines","Number","223","units","0","v41550909","1.8.3","3018","","","","0"
"2017","Canada","2016A000011124","Edmonton International, Alberta","Helicopters","Number","223","units","0","v41550910","1.8.4","4002","","","","0"
"2017","Canada","2016A000011124","Edmonton International, Alberta","Gliders","Number","223","units","0","v41550911","1.8.5","0","","","","0"
"2017","Canada","2016A000011124","Edmonton/Villeneuve, Alberta","Jet engines","Number","223","units","0","v41550912","1.9.1","675","","","","0"
"2017","Canada","2016A000011124","Edmonton/Villeneuve, Alberta","Turbo-propellers","Number","223","units","0","v41550913","1.9.2","775","","","","0"
"2017","Canada","2016A000011124","Edmonton/Villeneuve, Alberta","Piston engines","Number","223","units","0","v41550914","1.9.3","17393","","","","0"
"2017","Canada","2016A000011124","Edmonton/Villeneuve, Alberta","Helicopters","Number","223","units","0","v41550915","1.9.4","2724","","","","0"
"2017","Canada","2016A000011124","Edmonton/Villeneuve, Alberta","Gliders","Number","223","units","0","v41550916","1.9.5","1238","","","","0"
"2017","Canada","2016A000011124","Fort McMurray, Alberta","Jet engines","Number","223","units","0","v44179414","1.46.1","5693","","","","0"
"2017","Canada","2016A000011124","Fort McMurray, Alberta","Turbo-propellers","Number","223","units","0","v44179415","1.46.2","19969","","","","0"
"2017","Canada","2016A000011124","Fort McMurray, Alberta","Piston engines","Number","223","units","0","v44179416","1.46.3","7117","","","","0"
"2017","Canada","2016A000011124","Fort McMurray, Alberta","Helicopters","Number","223","units","0","v44179417","1.46.4","12583","","","","0"
"2017","Canada","2016A000011124","Fort McMurray, Alberta","Gliders","Number","223","units","0","v44179418","1.46.5","1","","","","0"
"2017","Canada","2016A000011124","Fredericton International, New Brunswick","Jet engines","Number","223","units","0","v52378344","1.47.1","1206","","","","0"
"2017","Canada","2016A000011124","Fredericton International, New Brunswick","Turbo-propellers","Number","223","units","0","v52378345","1.47.2","12402","","","","0"
"2017","Canada","2016A000011124","Fredericton International, New Brunswick","Piston engines","Number","223","units","0","v52378346","1.47.3","45691","","","","0"
"2017","Canada","2016A000011124","Fredericton International, New Brunswick","Helicopters","Number","223","units","0","v52378347","1.47.4","1266","","","","0"
"2017","Canada","2016A000011124","Fredericton International, New Brunswick","Gliders","Number","223","units","0","v52378348","1.47.5","1","","","","0"
"2017","Canada","2016A000011124","Gander International, Newfoundland and Labrador","Jet engines","Number","223","units","0","v41550917","1.10.1","4672","","","","0"
"2017","Canada","2016A000011124","Gander International, Newfoundland and Labrador","Turbo-propellers","Number","223","units","0","v41550918","1.10.2","10123","","","","0"
"2017","Canada","2016A000011124","Gander International, Newfoundland and Labrador","Piston engines","Number","223","units","0","v41550919","1.10.3","9549","","","","0"
"2017","Canada","2016A000011124","Gander International, Newfoundland and Labrador","Helicopters","Number","223","units","0","v41550920","1.10.4","1490","","","","0"
"2017","Canada","2016A000011124","Gander International, Newfoundland and Labrador","Gliders","Number","223","units","0","v41550921","1.10.5","26","","","","0"
"2017","Canada","2016A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Jet engines","Number","223","units","0","v41550922","1.11.1","34541","","","","0"
"2017","Canada","2016A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Turbo-propellers","Number","223","units","0","v41550923","1.11.2","39413","","","","0"
"2017","Canada","2016A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Piston engines","Number","223","units","0","v41550924","1.11.3","1808","","","","0"
"2017","Canada","2016A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Helicopters","Number","223","units","0","v41550925","1.11.4","3210","","","","0"
"2017","Canada","2016A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Gliders","Number","223","units","0","v41550926","1.11.5","0","","","","0"
"2017","Canada","2016A000011124","Hamilton, Ontario","Jet engines","Number","223","units","0","v41550927","1.12.1","16029","","","","0"
"2017","Canada","2016A000011124","Hamilton, Ontario","Turbo-propellers","Number","223","units","0","v41550928","1.12.2","6931","","","","0"
"2017","Canada","2016A000011124","Hamilton, Ontario","Piston engines","Number","223","units","0","v41550929","1.12.3","4680","","","","0"
"2017","Canada","2016A000011124","Hamilton, Ontario","Helicopters","Number","223","units","0","v41550930","1.12.4","798","","","","0"
"2017","Canada","2016A000011124","Hamilton, Ontario","Gliders","Number","223","units","0","v41550931","1.12.5","0","","","","0"
"2017","Canada","2016A000011124","Kelowna, British Columbia","Jet engines","Number","223","units","0","v41550932","1.13.1","12792","","","","0"
"2017","Canada","2016A000011124","Kelowna, British Columbia","Turbo-propellers","Number","223","units","0","v41550933","1.13.2","31970","","","","0"
"2017","Canada","2016A000011124","Kelowna, British Columbia","Piston engines","Number","223","units","0","v41550934","1.13.3","11774","","","","0"
"2017","Canada","2016A000011124","Kelowna, British Columbia","Helicopters","Number","223","units","0","v41550935","1.13.4","3418","","","","0"
"2017","Canada","2016A000011124","Kelowna, British Columbia","Gliders","Number","223","units","0","v41550936","1.13.5","1","","","","0"
"2017","Canada","2016A000011124","Kitchener/Waterloo, Ontario","Jet engines","Number","223","units","0","v41550937","1.14.1","2394","","","","0"
"2017","Canada","2016A000011124","Kitchener/Waterloo, Ontario","Turbo-propellers","Number","223","units","0","v41550938","1.14.2","1462","","","","0"
"2017","Canada","2016A000011124","Kitchener/Waterloo, Ontario","Piston engines","Number","223","units","0","v41550939","1.14.3","35836","","","","0"
"2017","Canada","2016A000011124","Kitchener/Waterloo, Ontario","Helicopters","Number","223","units","0","v41550940","1.14.4","3304","","","","0"
"2017","Canada","2016A000011124","Kitchener/Waterloo, Ontario","Gliders","Number","223","units","0","v41550941","1.14.5","17","","","","0"
"2017","Canada","2016A000011124","Langley, British Columbia","Jet engines","Number","223","units","0","v41550942","1.15.1","3","","","","0"
"2017","Canada","2016A000011124","Langley, British Columbia","Turbo-propellers","Number","223","units","0","v41550943","1.15.2","66","","","","0"
"2017","Canada","2016A000011124","Langley, British Columbia","Piston engines","Number","223","units","0","v41550944","1.15.3","27953","","","","0"
"2017","Canada","2016A000011124","Langley, British Columbia","Helicopters","Number","223","units","0","v41550945","1.15.4","3782","","","","0"
"2017","Canada","2016A000011124","Langley, British Columbia","Gliders","Number","223","units","0","v41550946","1.15.5","1","","","","0"
"2017","Canada","2016A000011124","London, Ontario","Jet engines","Number","223","units","0","v41550947","1.16.1","3806","","","","0"
"2017","Canada","2016A000011124","London, Ontario","Turbo-propellers","Number","223","units","0","v41550948","1.16.2","11439","","","","0"
"2017","Canada","2016A000011124","London, Ontario","Piston engines","Number","223","units","0","v41550949","1.16.3","19169","","","","0"
"2017","Canada","2016A000011124","London, Ontario","Helicopters","Number","223","units","0","v41550950","1.16.4","2218","","","","0"
"2017","Canada","2016A000011124","London, Ontario","Gliders","Number","223","units","0","v41550951","1.16.5","4","","","","0"
"2017","Canada","2016A000011124","Moncton/Greater Moncton International, New Brunswick","Jet engines","Number","223","units","0","v41550952","1.17.1","6973","","","","0"
"2017","Canada","2016A000011124","Moncton/Greater Moncton International, New Brunswick","Turbo-propellers","Number","223","units","0","v41550953","1.17.2","13931","","","","0"
"2017","Canada","2016A000011124","Moncton/Greater Moncton International, New Brunswick","Piston engines","Number","223","units","0","v41550954","1.17.3","42495","","","","0"
"2017","Canada","2016A000011124","Moncton/Greater Moncton International, New Brunswick","Helicopters","Number","223","units","0","v41550955","1.17.4","316","","","","0"
"2017","Canada","2016A000011124","Moncton/Greater Moncton International, New Brunswick","Gliders","Number","223","units","0","v41550956","1.17.5","0","","","","0"
"2017","Canada","2016A000011124","Montréal/Pierre Elliott Trudeau International, Quebec","Jet engines","Number","223","units","0","v41550962","1.19.1","156034","","","","0"
"2017","Canada","2016A000011124","Montréal/Pierre Elliott Trudeau International, Quebec","Turbo-propellers","Number","223","units","0","v41550963","1.19.2","72081","","","","0"
"2017","Canada","2016A000011124","Montréal/Pierre Elliott Trudeau International, Quebec","Piston engines","Number","223","units","0","v41550964","1.19.3","3458","","","","0"
"2017","Canada","2016A000011124","Montréal/Pierre Elliott Trudeau International, Quebec","Helicopters","Number","223","units","0","v41550965","1.19.4","2482","","","","0"
"2017","Canada","2016A000011124","Montréal/Pierre Elliott Trudeau International, Quebec","Gliders","Number","223","units","0","v41550966","1.19.5","0","","","","0"
"2017","Canada","2016A000011124","Montréal/St-Hubert, Quebec","Jet engines","Number","223","units","0","v41550967","1.20.1","1594","","","","0"
"2017","Canada","2016A000011124","Montréal/St-Hubert, Quebec","Turbo-propellers","Number","223","units","0","v41550968","1.20.2","10661","","","","0"
"2017","Canada","2016A000011124","Montréal/St-Hubert, Quebec","Piston engines","Number","223","units","0","v41550969","1.20.3","49530","","","","0"
"2017","Canada","2016A000011124","Montréal/St-Hubert, Quebec","Helicopters","Number","223","units","0","v41550970","1.20.4","2905","","","","0"
"2017","Canada","2016A000011124","Montréal/St-Hubert, Quebec","Gliders","Number","223","units","0","v41550971","1.20.5","12","","","","0"
"2017","Canada","2016A000011124","Oshawa, Ontario","Jet engines","Number","223","units","0","v41550977","1.22.1","456","","","","0"
"2017","Canada","2016A000011124","Oshawa, Ontario","Turbo-propellers","Number","223","units","0","v41550978","1.22.2","767","","","","0"
"2017","Canada","2016A000011124","Oshawa, Ontario","Piston engines","Number","223","units","0","v41550979","1.22.3","37836","","","","0"
"2017","Canada","2016A000011124","Oshawa, Ontario","Helicopters","Number","223","units","0","v41550980","1.22.4","1500","","","","0"
"2017","Canada","2016A000011124","Oshawa, Ontario","Gliders","Number","223","units","0","v41550981","1.22.5","1","","","","0"
"2017","Canada","2016A000011124","Ottawa/Macdonald-Cartier International, Ontario","Jet engines","Number","223","units","0","v41550982","1.23.1","52182","","","","0"
"2017","Canada","2016A000011124","Ottawa/Macdonald-Cartier International, Ontario","Turbo-propellers","Number","223","units","0","v41550983","1.23.2","34382","","","","0"
"2017","Canada","2016A000011124","Ottawa/Macdonald-Cartier International, Ontario","Piston engines","Number","223","units","0","v41550984","1.23.3","25239","","","","0"
"2017","Canada","2016A000011124","Ottawa/Macdonald-Cartier International, Ontario","Helicopters","Number","223","units","0","v41550985","1.23.4","3754","","","","0"
"2017","Canada","2016A000011124","Ottawa/Macdonald-Cartier International, Ontario","Gliders","Number","223","units","0","v41550986","1.23.5","0","","","","0"
"2017","Canada","2016A000011124","Pitt Meadows, British Columbia","Jet engines","Number","223","units","0","v41550987","1.24.1","15","","","","0"
"2017","Canada","2016A000011124","Pitt Meadows, British Columbia","Turbo-propellers","Number","223","units","0","v41550988","1.24.2","939","","","","0"
"2017","Canada","2016A000011124","Pitt Meadows, British Columbia","Piston engines","Number","223","units","0","v41550989","1.24.3","39510","","","","0"
"2017","Canada","2016A000011124","Pitt Meadows, British Columbia","Helicopters","Number","223","units","0","v41550990","1.24.4","5950","","","","0"
"2017","Canada","2016A000011124","Pitt Meadows, British Columbia","Gliders","Number","223","units","0","v41550991","1.24.5","1563","","","","0"
"2017","Canada","2016A000011124","Prince George, British Columbia","Jet engines","Number","223","units","0","v41550992","1.25.1","1164","","","","0"
"2017","Canada","2016A000011124","Prince George, British Columbia","Turbo-propellers","Number","223","units","0","v41550993","1.25.2","18724","","","","0"
"2017","Canada","2016A000011124","Prince George, British Columbia","Piston engines","Number","223","units","0","v41550994","1.25.3","4660","","","","0"
"2017","Canada","2016A000011124","Prince George, British Columbia","Helicopters","Number","223","units","0","v41550995","1.25.4","4613","","","","0"
"2017","Canada","2016A000011124","Prince George, British Columbia","Gliders","Number","223","units","0","v41550996","1.25.5","123","","","","0"
"2017","Canada","2016A000011124","Québec/Jean Lesage International, Quebec","Jet engines","Number","223","units","0","v41550997","1.26.1","9896","","","","0"
"2017","Canada","2016A000011124","Québec/Jean Lesage International, Quebec","Turbo-propellers","Number","223","units","0","v41550998","1.26.2","46461","","","","0"
"2017","Canada","2016A000011124","Québec/Jean Lesage International, Quebec","Piston engines","Number","223","units","0","v41550999","1.26.3","17894","","","","0"
"2017","Canada","2016A000011124","Québec/Jean Lesage International, Quebec","Helicopters","Number","223","units","0","v41551000","1.26.4","9292","","","","0"
"2017","Canada","2016A000011124","Québec/Jean Lesage International, Quebec","Gliders","Number","223","units","0","v41551001","1.26.5","1","","","","0"
"2017","Canada","2016A000011124","Regina International, Saskatchewan","Jet engines","Number","223","units","0","v41551002","1.27.1","10718","","","","0"
"2017","Canada","2016A000011124","Regina International, Saskatchewan","Turbo-propellers","Number","223","units","0","v41551003","1.27.2","14857","","","","0"
"2017","Canada","2016A000011124","Regina International, Saskatchewan","Piston engines","Number","223","units","0","v41551004","1.27.3","9132","","","","0"
"2017","Canada","2016A000011124","Regina International, Saskatchewan","Helicopters","Number","223","units","0","v41551005","1.27.4","1438","","","","0"
"2017","Canada","2016A000011124","Regina International, Saskatchewan","Gliders","Number","223","units","0","v41551006","1.27.5","10","","","","0"
"2017","Canada","2016A000011124","Saskatoon/John G. Diefenbaker International, Saskatchewan","Jet engines","Number","223","units","0","v41551007","1.28.1","13781","","","","0"
"2017","Canada","2016A000011124","Saskatoon/John G. Diefenbaker International, Saskatchewan","Turbo-propellers","Number","223","units","0","v41551008","1.28.2","26766","","","","0"
"2017","Canada","2016A000011124","Saskatoon/John G. Diefenbaker International, Saskatchewan","Piston engines","Number","223","units","0","v41551009","1.28.3","20039","","","","0"
"2017","Canada","2016A000011124","Saskatoon/John G. Diefenbaker International, Saskatchewan","Helicopters","Number","223","units","0","v41551010","1.28.4","1316","","","","0"
"2017","Canada","2016A000011124","Saskatoon/John G. Diefenbaker International, Saskatchewan","Gliders","Number","223","units","0","v41551011","1.28.5","13","","","","0"
"2017","Canada","2016A000011124","Sault Ste. Marie, Ontario","Jet engines","Number","223","units","0","v41551012","1.29.1","437","","","","0"
"2017","Canada","2016A000011124","Sault Ste. Marie, Ontario","Turbo-propellers","Number","223","units","0","v41551013","1.29.2","11021","","","","0"
"2017","Canada","2016A000011124","Sault Ste. Marie, Ontario","Piston engines","Number","223","units","0","v41551014","1.29.3","11803","","","","0"
"2017","Canada","2016A000011124","Sault Ste. Marie, Ontario","Helicopters","Number","223","units","0","v41551015","1.29.4","241","","","","0"
"2017","Canada","2016A000011124","Sault Ste. Marie, Ontario","Gliders","Number","223","units","0","v41551016","1.29.5","1","","","","0"
"2017","Canada","2016A000011124","St. John's International, Newfoundland and Labrador","Jet engines","Number","223","units","0","v41551022","1.31.1","13660","","","","0"
"2017","Canada","2016A000011124","St. John's International, Newfoundland and Labrador","Turbo-propellers","Number","223","units","0","v41551023","1.31.2","23475","","","","0"
"2017","Canada","2016A000011124","St. John's International, Newfoundland and Labrador","Piston engines","Number","223","units","0","v41551024","1.31.3","699","","","","0"
"2017","Canada","2016A000011124","St. John's International, Newfoundland and Labrador","Helicopters","Number","223","units","0","v41551025","1.31.4","4758","","","","0"
"2017","Canada","2016A000011124","St. John's International, Newfoundland and Labrador","Gliders","Number","223","units","0","v41551026","1.31.5","0","","","","0"
"2017","Canada","2016A000011124","St-Jean, Quebec","Jet engines","Number","223","units","0","v41551027","1.32.1","0","","","","0"
"2017","Canada","2016A000011124","St-Jean, Quebec","Turbo-propellers","Number","223","units","0","v41551028","1.32.2","19","","","","0"
"2017","Canada","2016A000011124","St-Jean, Quebec","Piston engines","Number","223","units","0","v41551029","1.32.3","12712","","","","0"
"2017","Canada","2016A000011124","St-Jean, Quebec","Helicopters","Number","223","units","0","v41551030","1.32.4","428","","","","0"
"2017","Canada","2016A000011124","St-Jean, Quebec","Gliders","Number","223","units","0","v41551031","1.32.5","8781","","","","0"
"2017","Canada","2016A000011124","Thunder Bay, Ontario","Jet engines","Number","223","units","0","v41551037","1.34.1","987","","","","0"
"2017","Canada","2016A000011124","Thunder Bay, Ontario","Turbo-propellers","Number","223","units","0","v41551038","1.34.2","45148","","","","0"
"2017","Canada","2016A000011124","Thunder Bay, Ontario","Piston engines","Number","223","units","0","v41551039","1.34.3","11430","","","","0"
"2017","Canada","2016A000011124","Thunder Bay, Ontario","Helicopters","Number","223","units","0","v41551040","1.34.4","3129","","","","0"
"2017","Canada","2016A000011124","Thunder Bay, Ontario","Gliders","Number","223","units","0","v41551041","1.34.5","0","","","","0"
"2017","Canada","2016A000011124","Toronto/Billy Bishop Toronto City, Ontario","Jet engines","Number","223","units","0","v41551047","1.36.1","304","","","","0"
"2017","Canada","2016A000011124","Toronto/Billy Bishop Toronto City, Ontario","Turbo-propellers","Number","223","units","0","v41551048","1.36.2","64273","","","","0"
"2017","Canada","2016A000011124","Toronto/Billy Bishop Toronto City, Ontario","Piston engines","Number","223","units","0","v41551049","1.36.3","24987","","","","0"
"2017","Canada","2016A000011124","Toronto/Billy Bishop Toronto City, Ontario","Helicopters","Number","223","units","0","v41551050","1.36.4","8672","","","","0"
"2017","Canada","2016A000011124","Toronto/Billy Bishop Toronto City, Ontario","Gliders","Number","223","units","0","v41551051","1.36.5","3","","","","0"
"2017","Canada","2016A000011124","Toronto/Buttonville Municipal, Ontario","Jet engines","Number","223","units","0","v41551042","1.35.1","884","","","","0"
"2017","Canada","2016A000011124","Toronto/Buttonville Municipal, Ontario","Turbo-propellers","Number","223","units","0","v41551043","1.35.2","1826","","","","0"
"2017","Canada","2016A000011124","Toronto/Buttonville Municipal, Ontario","Piston engines","Number","223","units","0","v41551044","1.35.3","12500","","","","0"
"2017","Canada","2016A000011124","Toronto/Buttonville Municipal, Ontario","Helicopters","Number","223","units","0","v41551045","1.35.4","3552","","","","0"
"2017","Canada","2016A000011124","Toronto/Buttonville Municipal, Ontario","Gliders","Number","223","units","0","v41551046","1.35.5","6","","","","0"
"2017","Canada","2016A000011124","Toronto/Lester B. Pearson International, Ontario","Jet engines","Number","223","units","0","v41551052","1.37.1","381401","","","","0"
"2017","Canada","2016A000011124","Toronto/Lester B. Pearson International, Ontario","Turbo-propellers","Number","223","units","0","v41551053","1.37.2","83507","","","","0"
"2017","Canada","2016A000011124","Toronto/Lester B. Pearson International, Ontario","Piston engines","Number","223","units","0","v41551054","1.37.3","504","","","","0"
"2017","Canada","2016A000011124","Toronto/Lester B. Pearson International, Ontario","Helicopters","Number","223","units","0","v41551055","1.37.4","85","","","","0"
"2017","Canada","2016A000011124","Toronto/Lester B. Pearson International, Ontario","Gliders","Number","223","units","0","v41551056","1.37.5","0","","","","0"
"2017","Canada","2016A000011124","Vancouver Harbour, British Columbia","Jet engines","Number","223","units","0","v41551057","1.38.1","1","","","","0"
"2017","Canada","2016A000011124","Vancouver Harbour, British Columbia","Turbo-propellers","Number","223","units","0","v41551058","1.38.2","35740","","","","0"
"2017","Canada","2016A000011124","Vancouver Harbour, British Columbia","Piston engines","Number","223","units","0","v41551059","1.38.3","9058","","","","0"
"2017","Canada","2016A000011124","Vancouver Harbour, British Columbia","Helicopters","Number","223","units","0","v41551060","1.38.4","13403","","","","0"
"2017","Canada","2016A000011124","Vancouver Harbour, British Columbia","Gliders","Number","223","units","0","v41551061","1.38.5","0","","","","0"
"2017","Canada","2016A000011124","Vancouver International, British Columbia","Jet engines","Number","223","units","0","v41551062","1.39.1","161408","","","","0"
"2017","Canada","2016A000011124","Vancouver International, British Columbia","Turbo-propellers","Number","223","units","0","v41551063","1.39.2","131336","","","","0"
"2017","Canada","2016A000011124","Vancouver International, British Columbia","Piston engines","Number","223","units","0","v41551064","1.39.3","30911","","","","0"
"2017","Canada","2016A000011124","Vancouver International, British Columbia","Helicopters","Number","223","units","0","v41551065","1.39.4","8807","","","","0"
"2017","Canada","2016A000011124","Vancouver International, British Columbia","Gliders","Number","223","units","0","v41551066","1.39.5","1","","","","0"
"2017","Canada","2016A000011124","Victoria International, British Columbia","Jet engines","Number","223","units","0","v41551067","1.40.1","11996","","","","0"
"2017","Canada","2016A000011124","Victoria International, British Columbia","Turbo-propellers","Number","223","units","0","v41551068","1.40.2","31464","","","","0"
"2017","Canada","2016A000011124","Victoria International, British Columbia","Piston engines","Number","223","units","0","v41551069","1.40.3","39642","","","","0"
"2017","Canada","2016A000011124","Victoria International, British Columbia","Helicopters","Number","223","units","0","v41551070","1.40.4","4104","","","","0"
"2017","Canada","2016A000011124","Victoria International, British Columbia","Gliders","Number","223","units","0","v41551071","1.40.5","1","","","","0"
"2017","Canada","2016A000011124","Whitehorse International, Yukon","Jet engines","Number","223","units","0","v41551072","1.41.1","4378","","","","0"
"2017","Canada","2016A000011124","Whitehorse International, Yukon","Turbo-propellers","Number","223","units","0","v41551073","1.41.2","6361","","","","0"
"2017","Canada","2016A000011124","Whitehorse International, Yukon","Piston engines","Number","223","units","0","v41551074","1.41.3","7606","","","","0"
